Ride,Date/Time,Wait Time
Space Mountain,2/5/2024 12:10,65
Space Mountain,2/5/2024 12:15,65
Space Mountain,2/5/2024 12:20,65
Space Mountain,2/5/2024 12:25,55
Space Mountain,2/5/2024 12:30,55
Space Mountain,2/5/2024 12:35,55
Space Mountain,2/5/2024 12:40,55
Space Mountain,2/5/2024 12:45,55
Space Mountain,2/5/2024 12:50,50
Space Mountain,2/5/2024 12:55,50
Space Mountain,2/5/2024 13:00,50
Space Mountain,2/5/2024 13:05,50
Space Mountain,2/5/2024 13:10,50
Space Mountain,2/5/2024 13:15,50
Space Mountain,2/5/2024 13:20,25
Space Mountain,2/5/2024 13:25,25
Space Mountain,2/5/2024 13:30,30
Space Mountain,2/5/2024 13:35,30
